3.041814088821411,441.04007
3.0650339126586914,440.16608
3.088253974914551,439.70633
3.11147403717041,440.5473
3.1346938610076904,440.52438
3.15791392326355,439.86108
3.18113374710083,439.81802
3.2043538093566895,440.0463
3.2275736331939697,440.63205
3.250793695449829,439.36093
3.2740135192871094,440.38434
3.2972335815429688,440.02408
3.320453405380249,439.47757
3.3436734676361084,440.01776
3.3668935298919678,439.77808
3.390113353729248,439.7188
3.4133334159851074,441.24802
3.4365532398223877,440.69684
3.459773302078247,440.1164
3.4829931259155273,439.93536
3.5062131881713867,439.92865
3.529433012008667,440.755
3.5526530742645264,439.90985
3.5758728981018066,440.04694
3.599092960357666,440.1962
3.6223130226135254,440.82864
3.6455328464508057,439.7582
3.668752908706665,440.13623
3.6919727325439453,439.6274
3.7151927947998047,440.43542
3.738412618637085,439.49927
3.7616326808929443,439.99344
3.7848525047302246,440.60504
3.808072566986084,439.97836
3.8312926292419434,439.78445
3.8545124530792236,439.36127
3.877732515335083,439.45383
3.9009523391723633,440.93353
3.9241724014282227,439.11618
3.947392225265503,440.5433
3.9706122875213623,440.06207
3.9938321113586426,441.10565
4.017052173614502,440.37994
4.040272235870361,439.2838
4.063492298126221,440.58255
4.086711883544922,440.37766
4.109931945800781,439.1875
4.133152008056641,439.61032
4.1563720703125,441.21307
4.179591655731201,440.39856
4.2028117179870605,440.00037
4.22603178024292,439.66882
4.249251842498779,439.2333
4.2724714279174805,439.34103
4.29569149017334,440.02875
4.318911552429199,439.4934
4.342131614685059,439.46957
4.365351676940918,440.15045
4.388571262359619,439.36212
4.4117913246154785,438.89926
4.435011386871338,439.2488
4.458231449127197,440.37598
4.481451034545898,439.62186
4.504671096801758,440.01
4.527891159057617,439.63855
4.551111221313477,440.16595
4.574331283569336,440.0471
4.597550868988037,439.52472
4.6207709312438965,438.76288
4.643990993499756,439.69382
4.667211055755615,440.2908
4.690430641174316,440.56067
4.713650703430176,439.668
4.736870765686035,439.8106
4.7600908279418945,439.53555
4.783310890197754,439.2346
4.806530475616455,438.8317
4.8297505378723145,440.17322
4.852970600128174,440.95917
4.876190662384033,440.04947
4.899410247802734,440.09787
4.922630310058594,440.1822
4.945850372314453,440.6824
4.9690704345703125,439.65588
4.992290019989014,439.66254
5.015510082244873,439.17706
5.038730144500732,440.0798
5.061950206756592,439.71683
5.085170269012451,439.32233
5.108389854431152,439.69342
5.131609916687012,440.48956
5.154829978942871,439.89432
5.1780500411987305,439.243
5.201269626617432,438.8819
5.224489688873291,440.9097
5.24770975112915,440.1723
5.27092981338501,438.79156
5.294149875640869,440.41376
5.31736946105957,439.30655
5.34058952331543,438.86667
5.363809585571289,440.51096
5.387029647827148,439.64572
5.41024923324585,438.96237
5.433469295501709,439.99594
5.456689357757568,439.21948
5.479909420013428,438.84436
5.503129482269287,440.19003
5.526349067687988,441.00864
5.549569129943848,439.10864
5.572789192199707,219.69041
5.596009254455566,439.84134
5.619228839874268,439.9306
5.642448902130127,439.9077
5.665668964385986,439.29718
5.688889026641846,439.68546
5.712108612060547,438.85825
5.735328674316406,439.47842
5.781768798828125,440.18466
5.804988861083984,439.5829
5.8282084465026855,440.9802
5.851428508758545,438.83844
5.874648571014404,439.6708
5.897868633270264,440.3245
5.921088218688965,440.28864
5.944308280944824,439.30237
5.967528343200684,439.2554
5.990748405456543,440.65588
6.013968467712402,440.42856
6.0371880531311035,439.0451
6.060408115386963,440.023
6.083628177642822,440.0106
6.106848239898682,439.40213
6.130067825317383,440.46918
6.153287887573242,439.7872
6.176507949829102,220.39566
6.199728012084961,440.72284
6.22294807434082,440.75806
6.2461676597595215,439.73355
6.269387722015381,438.73428
6.29260778427124,440.25937
6.3158278465271,440.28058
6.339047431945801,438.25995
6.36226749420166,439.95093
6.3854875564575195,440.18015
6.408707618713379,440.26935
6.43192720413208,439.78848
6.4551472663879395,439.35516
6.478367328643799,220.21777
6.501587390899658,439.66205
6.524807453155518,439.98187
6.548027038574219,439.67892
6.571247100830078,440.38748
6.5944671630859375,146.54634
6.617687225341797,439.1292
6.640906810760498,438.4888
6.664126873016357,439.63403
6.687346935272217,440.36716
